marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,25401563,R1FJWU0IJ4KUT4,B001BNFQKO,108570469,Grand Theft Auto IV,Video Games,1,5,5,N,Y,DRM FAIL,"Normally I wouldn't bother rating anythng 1 star but Rockstar has made this thing very difficult, if not impossible to authenticate. The automatic autherntication does not work and the offline setup doesn't either. The super secret code it generates does nothing. You copy that to one window then type in the other super secret code that comes on the back of a book, hit authenticate or whatever and it terminates, saying you should make sure the unlock request is entered correctly. Well, yes you idiots, I know how to copy and paste. You cannot play even offline and you have to start all over again. There is a securerom link to go to if you can't get it working. It doesn't work either. It's so secure you can't access it. I do have the xbox version so I can play it but I prefer PC gaming.<br /><br />Maybe the steam version is the way to go. I haven't tried it and am not planning to buy the damn thing a third time but that might be the way to go instead of footling around with the disc version. I do not recommend wasting your time trying to get through Rockstar's DRM. Honestly you idiots, pirates will pirate. Regular users are the ones who get scred by DRM. When will you learn?",2015-08-31
US,3014276,R3D8ELWH0671OJ,B00RAB0J0S,103963355,Gameband,Video Games,5,3,7,N,Y,Five Stars,Hi,2015-08-31
US,27975200,R3IU97WRKS5SLN,B0034JKYO6,718871603,Halo Wars,Video Games,5,0,0,N,Y,Five Stars,"great game, halo RTS well done",2015-08-31
US,47864127,RJOF64DZUKQ3D,B006OI3CTS,578887204,Kingdom Hearts 3D Dream Drop Distance,Video Games,5,0,0,N,Y,Five Stars,Was a gift and is loved and used by granddaughter.,2015-08-31
US,45205407,R3GXKE92MJBBSL,B00KVP78FE,177244653,Sony PlayStation 4 PS4 Dualshock 4 Wireless Control,Video Games,5,0,0,N,Y,Five Stars,Nice... just like the oem one,2015-08-31
US,667240,R3EKZ2GTIPQ3ZL,B00005CF9L,642880364,NBA Street Vol 2,Video Games,5,0,1,N,Y,Its a must buy,It didn't take long to receive my package... The game was in great condition... I just love it,2015-08-31
US,39746001,R23HC6NMA3HBPS,B00MV7KVP4,92208606,Until Dawn  - PlayStation 4 [Digital Code],Video Games,5,1,1,N,N,If you like Heavy Rain,"Downloaded this from the PSN before release date but played for about 5 hours last night.<br />Don't expect resident evil style of game play...If you like Heavy Rain, Telltale games such as The Walking Dead & The wolf among us style of game play this is the game for you!!  Supped up graphics and good story line.  I really like the way the creators of the game switch between characters and leaves you in suspense right after an incident.  Really solid game so far!<br /><br /> Update: Sept 11 2015. Really good game.  The only issue I have with this game is it should have been much longer....it's too short.",2015-08-31
US,4089089,R3ANEHLBZQZKBI,B00KAED7OC,666776757,Far Cry 4,Video Games,5,0,0,N,Y,Five Stars,Amazing game with amazing story,2015-08-31
US,10712640,R1DLJMMMK89CGD,B00KVRK39A,926940172,Persona Q: Shadow of the Labyrinth,Video Games,5,0,0,N,Y,Five Stars,A kickass special edition package for a great game.,2015-08-31
US,30477870,RUGCK1O1I3YAD,B00Q4Z29H2,406337356,Disney Infinity: 2.0 Edition Power Disc Album Bundle,Video Games,5,0,0,N,Y,Five Stars,GREAT,2015-08-31
US,2803958,R32GULBEVCP7C6,B00LUF3DOY,218908462,"EagleTec MR5M2509 2.4GHz Wireless Optical Mouse, Switchable DPI 1000/1500/2000,5 Buttons, 2 Programming Keys with Nano USB Receiver (Gold Color) (2509-CG)",Video Games,1,0,0,N,Y,first one came fine and i am still using it,"i've bought 2 units of this product. first one came fine and i am still using it, so i ordered another for my laptop. it came in like a week ago but i opened it today. it is not working and it looks used to. i know they will refund it, but it is another painful work.",2015-08-31
US,10548951,R3HOHBDG1HOZLE,B00273Z9WM,526642828,Nyko Charge Base 360 S for Xbox 360,Video Games,1,0,1,N,Y,One Star,Though I would like it but seemed cheap when I got it in the mail.,2015-08-31
US,24000539,R8HD4KOH8L0A6,B00Q03M888,987197932,Dark Souls II: Scholar of the First Sin,Video Games,5,1,2,N,Y,I played the 360 version and enjoy the heck out of thr series but this just ...,I played the 360 version and enjoy the heck out of thr series but this just brought the game up to the level we always wanted it to be.,2015-08-31
US,30067162,R1OTFNID62KK2T,B004UDLRMS,271964156,Resident Evil: Operation Raccoon City,Video Games,5,0,1,N,Y,Five Stars,great,2015-08-31
US,14861684,R1VMI5EN72ALKT,B000AC59ZO,565254731,Fable: The Lost Chapters,Video Games,4,0,0,N,Y,Four Stars,"Love Fable, so this was naturally a winner!",2015-08-31
US,2305730,R1H4FFUAQGFD3Q,B005DI7N7W,56820144,CirKa Controller for N64 (Red),Video Games,1,0,0,N,Y,One Star,Don't like at all not happy happy just sad sad,2015-08-31
US,669612,R2MTHHQM6RSDQK,B00503E8S2,895635946,Call of Duty: Modern Warfare 3 - Xbox 360,Video Games,4,0,1,N,N,Four Stars,"I enjoyed th game, But it was easy to beat.",2015-08-31
US,1822902,R2FGNUPI80N01F,B000I7GI8I,292434726,Xbox Precision Controller,Video Games,1,0,1,N,Y,One Star,Did not work could not return,2015-08-31
US,22151364,R2636ZX835F2AQ,B0050SWTS8,652324870,Dead Space 3,Video Games,5,0,0,N,Y,Five Stars,Awesome!,2015-08-31
US,29604302,R9WP6WZ1ANYSD,B00O9GW8VK,949822044,Nintendo Super Smash Bros. Black Classic Gamecube Controller,Video Games,5,0,0,N,Y,Look no further,"a lot more comfortable and responsive than any other controllers out there, even the original Nintendo GC controller",2015-08-31
US,50165446,R19IRZAAPBCJES,B003O6E800,970259291,The Legend of Zelda: Ocarina of Time 3D,Video Games,5,0,0,N,Y,It's the same wonderful amazing game,My husband and I played this when we were younger on the Nintendo Cube. It's the same wonderful amazing game!! The interface is actually even easier to do then the original which is always a perk. So glad Nintendo renewed this game :),2015-08-31
US,1768899,R2TGYMO2PKK8LN,B005OSFUOY,261895613,FIFA Street,Video Games,5,0,0,N,Y,Five Stars,Love it,2015-08-31
US,14352536,RE9PNA5CSDZLG,B00YXO5X4M,832423177,Turtle Beach - Ear Force Stealth 420X Fully Wireless Gaming Headset (Certified Refurbished) - Xbox One,Video Games,5,0,0,N,Y,Five Stars,Works Great!,2015-08-31
US,8399590,R3DCTXDTB028VH,B00NGXUBTI,280854144,Americas Collection Twister,Video Games,5,3,4,N,Y,A Solid Collection!,"I have ALWAYS adored the AC franchise and will continue to support Ubisoft for a long time to come. Let's face it, there are A LOT of Assassin's Creed games! My game shelf was over flowing so I decided to clean things up a bit, therfore, I sold my &#34;AC3 - AC4&#34; games to purchase this set. ( I had never owned AC Liberation before) It's cheaper and more convenient than buying each game separate for the new buyers! I guess the only thing I'm surprised were not included were the Expansion Packs/DLC for each game. These are NOT new games (AC 4 might be an acception) so I am somewhat surprised that Ubisoft continue to make players pay for these old expansion packs.",2015-08-31
US,15330489,RL1N4DGJUCG74,B00VE2VAVG,33967680,SmaAcc Dual-Channel Charging Station for PS4 Controller/DualShock 4 Wireless Controller,Video Games,5,0,0,N,Y,Good price.,Does what it supposed to do. So far no problems. Good price.,2015-08-31
US,15114496,R35DQBORMMU81P,B00ENFVJJO,825923905,POWER A Charger,Video Games,5,0,0,N,Y,Five Stars,my friend love it for his ps4 pad,2015-08-31
US,21468512,R3VTIZI7XPW9PR,B0061PAZUS,775061243,Zumba Fitness Rush - Xbox 360,Video Games,4,0,0,N,Y,Keep you sweating!,Good movement respond. Get you sweating even in warm up time. The seller should integrate the tracking possibility in their shipments.,2015-08-31
US,867682,R3E3B8BFDE3WO5,B0089X37NW,741343691,Code of Princess - Nintendo 3DS,Video Games,4,0,0,N,Y,Trust me its a must get,Love everything about it except that the cd skips. Really disappointed about that but besides that worth every cent you pay.,2015-08-31
US,40033984,R2GUL5113VW0DR,B0050SYS5A,366017508,Zoom for Kinect - Xbox 360,Video Games,5,0,2,N,Y,Five Stars,Ordered this for my cousin,2015-08-31
US,7142190,R4PKAZRQJJX14,B00QZLVCU0,210935604,Valve - DOTA 2 Steam Wallet Card ($20),Video Games,1,21,34,N,N,What store doesn't sell gift cards that the extra 4 dollars sounds like a good idea,Who pays 4 dollars more for a $20 gift card?<br />What store doesn't sell gift cards that the extra 4 dollars sounds like a good idea?,2015-08-31
US,7925007,R3ILKJGE5G9T2Y,B00I2L23HM,330781203,Nintendo Korilakkuma Official Kawaii Stylus 3DS LL,Video Games,5,0,0,N,Y,Sturdy and cute!,Took a while 2 get here but I love it i got the matching hard case and pouch its so cute🐻🐻🐻❤❤❤,2015-08-31
US,16582908,R2BIY6KUTEBIJB,B00NY5ZPF8,820511031,ASTRO Gaming A50,Video Games,5,0,3,N,N,Better then turtle beaches,"If you are having issues you need to either update the mic or update your xboxone controller. I use this on my PS4,XB1,360 and ps3 for two years and have not had a single issue they are amazing. As someone who has had turtle beaches these are much more well designed.",2015-08-31
US,9188079,RL461BGIHV1IN,B00DJ42BUQ,919861629,DeusEx Human Revolution Director's Cut,Video Games,5,0,0,N,Y,Five Stars,VERY GOOD,2015-08-31
US,1032193,R2DEXYGYSI8ULV,B002I098JE,324028617,Call of Duty: Ghosts,Video Games,5,0,0,N,Y,Five Stars,Delivered as pictured and on time,2015-08-31
US,30067162,R2U00BZEU8WL0Q,B007UM59AC,933655538,Devil May Cry,Video Games,5,0,0,N,Y,Five Stars,great,2015-08-31
US,25204329,R27PVWUICA5L2T,B010B6EKVC,375499210,Nintendo Amiibo,Video Games,5,0,0,N,Y,Awesome addition to collection,Love it!,2015-08-31
US,50404055,R32LD1SFPD15KP,B00CJ7IUGS,713293916,The Elder Scrolls V: Skyrim Legendary Edition,Video Games,5,0,0,N,Y,This game is awesome. Such a great adventure story,This game is awesome. Such a great adventure story. And buying the legendary edition with the add-ons was totally worth the extra quests and amount of gameplay. Recommend it highly.,2015-08-31
US,26270005,R2WSD26B3UWFKJ,B00BQWTGIS,481218603,Watch Dogs,Video Games,4,0,0,N,Y,Four Stars,Fun game... though repetitive.,2015-08-31
US,22151364,R1B2Z9K9P2B53K,B000VBFW7E,676074403,Gears Of War - Xbox 360,Video Games,5,0,0,N,Y,Five Stars,Awesome!,2015-08-31
US,118326,R2CE7BWKYD31DA,B00CMQTUY2,168079078,Xbox One Wireless Controller and Play & Charge Kit (Without 3.5 millimeter headset jack),Video Games,5,0,0,N,Y,Five Stars,Good price,2015-08-31
US,30067162,RO37J45AMX1O7,B00IIHU44E,814015612,Xbox One Console - Titanfall + Kinect,Video Games,5,0,0,N,Y,Five Stars,great,2015-08-31
US,13391060,R1SO82U24GB5BZ,B001E65P72,316986472,Generic Battery Pack Cover for Xbox 360 Controller,Video Games,1,0,0,N,Y,"If ZERO stars were an option, that's what I would rate this...","This thing did NOT work. It's actually two pieces which - I assume - are supposed to fit together and then fit into your controller with the batteries inside. We got the pieces together, yay. Stuck them in the controller, woot. But the thing was loose and almost fell out of the controller no matter how many of us tried (hopefully ruling out user error). With this useless cover wiggling around in there, the batteries don't make a connection, making the cover totally useless. Don't make our mistake and waste money by being cheap :p  I'm on here now shopping for a different one....",2015-08-31
US,20138121,RLM1H6VO69TWL,B00EM5UFF4,246340720,Plants vs. Zombies Garden Warfare,Video Games,1,0,1,N,Y,Complete scam,must buy a monthly subscription to play this game. COMPLETE SCAM.,2015-08-31
US,39665969,R2NCZ6CIHAWH28,B00VE2VASY,908454240,SmaAcc Cooling Fan with Dual Charging Station for PS4 Controllers/DualShock 4 Controllers,Video Games,5,1,1,N,Y,PS4 Standing Tall and Keeping Cool,"If you have a PS4 you know that black box gets pretty hot during long gaming sessions. This stand with switchable dual fans helps keep your PS4 at optimal performance temps. Plus it adds dual charging stations for controllers and adds two extra USB ports. While this item comes with no instructions on setup it's still very easy to connect. Just know that this stand doesn't &#34;Lock In&#34; your PS4 and while it firmly supports it vertically it will not prevent an accidental overturn if you do not have it on a firm shelf.<br /><br />The dual fans make some noise but not enough to distract you over background noises. As for the USB ports, you connect a USB lead from the stand to one of the open ports on your PS4, this gives you one open port on the PS4 and 3 USB ports on the stand itself. Also if you have the PS4 settings in Rest Mode it will automatically shut down the fans when it turns off power to the USB ports. I found this stand to everything advertised and a well made 3rd party accessory for your PS4 for the price.",2015-08-31
US,1919670,R2ZTIJ1OGCCL3Q,B002BG6ZUK,37918143,Hunting Unlimited 2010,Video Games,1,0,0,N,Y,"First of all, people are saying that this is ...","First of all, people are saying that this is the same as older HU games, which is what I wanted. Wellllll when I got the item I was soo excited.....but my mood changed as soon as I tried to play. It wouldn't load and before I bought it I made sure it worked on Windows 8. I got to looking on the back later and around the middle edge it was jagged and scratched. Most likely if it wasn't that way it would work. I am trying to return it or get it replaced, I will try to remember to update yall if it works when i get another one.",2015-08-31
US,51954712,R137FFZDW0NGYJ,B001SQ8HTQ,26034996,Nyko Wand Core Pak for Wii,Video Games,3,0,0,N,Y,Annoying sync issue,Took many tries to get it to sync but we finally got it connected after a couple of weeks of trying. It appears to be working fine now.,2015-08-31
US,30067162,R26DR4AYQB0RNL,B00S1LRX3W,391171637,Nintendo New 3DS XL,Video Games,5,0,2,N,Y,Five Stars,excellent,2015-08-31
US,13506443,R285OGFUKNFKO5,B00O97ZVJA,375499210,Nintendo Amiibo,Video Games,5,0,0,N,Y,Five Stars,I love it!,2015-08-31
US,1085641,R2CI0Y288CC7E2,B00RHI62GY,626589765,ONE PIECE Pirate Warriors 3,Video Games,1,21,35,N,Y,i request change article,"Yesterday i received my package, however, the disc is bent, i took some pictures before opening the disc, please indicate you are responsible for changing the disc?",2015-08-31
US,51771179,R3TP89AB8WMY06,B003O680ZY,57294514,Motorstorm Apocalypse,Video Games,5,0,1,N,Y,Five Stars,All man this was fun.,2015-08-31
US,21001467,R11HR9TSPUPP6X,B00GOOSV98,23143350,GelTabz Performance Thumb Grips - PlayStation 4 and PlayStation 3,Video Games,5,0,0,N,Y,I like these out of the few that I have tried,I like these out of the few that I have tried. Very close to stock height. Many other are to thick and create longer joysticks. These I enjoy.,2015-08-31
US,22151364,RVNS8JVMATCS8,B00KME8JBQ,135925655,Battlefield Hardline,Video Games,5,0,0,N,Y,Five Stars,Awesome!,2015-08-31
US,1882059,R1UON5PEH3RQ6I,B007UM599S,138105026,Lost Planet 3,Video Games,5,0,0,N,Y,Five Stars,Game is awesome,2015-08-31
US,10712640,R26W1B09I4OAXL,B00C1IHB92,484830671,Muramasa Rebirth with Pre order bonus,Video Games,5,0,0,N,Y,Five Stars,A good game and the special edition has a lot of extras to make your Vita pretty and safe.,2015-08-31
US,24884854,R1GMT2C66JBYTM,B002Z7BE1U,772708923,Resident Evil 5: Gold Edition,Video Games,2,0,0,N,Y,Two Stars,It was not gold!,2015-08-31
US,10595946,RXJ4RXVZNQQMK,B00149MEVY,648090358,Silent Hill: Homecoming,Video Games,1,1,1,N,Y,Terrible game compared to Silent Hill as a whole,"Terrible game compared to Silent Hill as a whole. Filled with plot holes, just get shattered memories. I promise. Came in good condition, left me disgusted at the game. Combat was ... okay?",2015-08-31
US,154973,ROZKTYUKGARKF,B00SULMRI4,587509776,"HORI Real Arcade Pro 4 Kai for PlayStation 4, PlayStation 3, and PC",Video Games,5,0,0,N,Y,Five Stars,Goodd....,2015-08-31
US,1965700,R4VFPBBI41BH7,B00004SVNB,711147184,Battletoads,Video Games,5,0,0,N,Y,Five Stars,Great!,2015-08-31
US,10443253,R1GBJZ5XC1XTXS,B0050SXJXW,210026696,Pro-Evolution Soccer 2012,Video Games,5,0,0,N,N,Most realistic and fun football/soccer game I've played.,"Best football game on PS3, it can't get any better than this.",2015-08-31
US,24736244,R34PCR8AFDJ7IZ,B00Y074JRY,440392670,Ganondorf amiibo - Japan Import (Super Smash Bros Series),Video Games,5,0,0,N,Y,Five Stars,My son loved it!,2015-08-31
US,24732189,R3TE2XRB1YY59L,B00NP8J2KS,48764662,Need For Speed Rivals Complete Edition,Video Games,5,0,0,N,Y,Five Stars,Good game.,2015-08-31
US,2944455,R8VY6DVIII3YM,B001SQ0ZV4,936274242,Wii Wand,Video Games,5,0,0,N,Y,Nice!,A nice alternative to over priced Wii Remotes!,2015-08-31
US,429832,R25PVGGC7ON158,B000035YA1,374599281,Hydro Thunder,Video Games,5,0,0,N,Y,Five Stars,Epic,2015-08-31
US,12966095,R3LY37H2SESSLH,B00JK00S0S,715643191,The Last of Us,Video Games,5,0,0,N,Y,Five Stars,Such an amazing game.....,2015-08-31
US,22526509,R3I2LMGRW1CNE5,B00ZMBLKPG,966892383,Gears of War: Ultimate Edition - Xbox One,Video Games,5,2,2,N,N,This game is so amazing. The remastered cut scenes and engine are terrific ...,This game is so amazing. The remastered cut scenes and engine are terrific and the nostalgia that I feel is too much for words. Get this game NOW or you'll lose your availability to play the other three games via BC FOR FREE!!! Great great game.,2015-08-31
US,12721365,ROCYPWG21HIOZ,B00YGHG87W,341564023,Pink Yarn Yoshi amiibo - Japan Import (Yoshi's Woolly World Series),Video Games,5,0,0,N,Y,Pretty cute.,"It's a yarn Yoshi, and it's pink. Pretty cute.",2015-08-31
US,18441193,RLBIHAM7Y3TS6,B00T76ZGDO,624435950,"Collective Minds 2.5"" Hard Drive Enclosure & 3 Front USB 3.0 Ports Media HUB - Xbox One",Video Games,5,0,0,N,Y,Great.,"Excellent device, really useful to store a harddrive and have front USB ports.",2015-08-31
US,2331478,R1RX7RKDL8E4UQ,B0045IIQ4U,415902153,Hidden Mysteries: Salem Secrets,Video Games,1,0,0,N,Y,One Star,poor quality,2015-08-31
US,32866903,RMI9KVCNC3DYS,B006PP3YMU,141943207,PlayStation Vita USB Cable,Video Games,4,0,0,N,Y,Four Stars,works great,2015-08-31
US,4310666,R2AO4LQ4LEOCAG,B00J5S9Y32,225291481,Proimb Vertical Stand with Cooling Fan for Playstation 4 Ps4,Video Games,4,0,0,N,Y,Super nice base,Super nice base. It shoulb be a little more wide to add a littler more balance when the ps4 is in it. But nothing bad. Good product.,2015-08-31
US,19633477,R3UF8G7L67JA2Y,B00B98HF1O,678043444,LEGO: Marvel,Video Games,5,0,0,N,Y,Great game,"My 7 year old daughter and I love this game. We are slowly working our way through it. So much to do, it doesn't get boring and can play for months.",2015-08-31
US,40672081,R27RYQMIVSCO33,B00BGA9WK2,636511565,PlayStation 4 500GB Console [Old Model],Video Games,5,0,1,N,Y,"Who needs reviews for buying a PS4! Stop wasting time, buy one and get playing",Do you need a review for the PS4!!!,2015-08-31
US,1453081,R894FRA0USAUF,B0050SXPBI,999965515,Carnival Island - Playstation 3,Video Games,4,0,0,N,Y,Four Stars,this is a fun little game for the family,2015-08-31
US,22151364,R26I4OP3M9BC2K,B0016Q4UJE,324483221,Saints Row 2,Video Games,5,0,0,N,Y,Five Stars,Awesome!,2015-08-31
US,40033984,R15SP2F77ICFYQ,B00EC6VA3Y,375099143,DISNEY INFINITY Figure,Video Games,5,0,0,N,Y,Five Stars,cousin ordered for his grandson,2015-08-31
US,13521039,R349EDJ1R96YX8,B009NRO1J2,98637735,HORI Screen Protective Filter for Nintendo NEW 3DS XL,Video Games,5,0,0,N,Y,Intelligent design makes applying it a breeze,"Easiest, most sensible, hassle-free application of a screen protector I have ever seen. Wish more companies made screen protector application this simple. No air bubbles, screen protector is solid, fits gamepad perfectly, & touchpad fully functional.",2015-08-31
US,10712640,R2ZOMGPRESL2KS,B00009QGE0,410685784,Haunted Mansion,Video Games,5,0,0,N,Y,... games incite thoughts of cheap games that are a waste. This game,"Movie games incite thoughts of cheap games that are a waste. This game, however, is really creative and is really fun. Great to feel like a kid again.",2015-08-31
US,37495299,RFPA1A1M29NFW,B004NRN5EO,433035046,Dark Souls,Video Games,2,2,2,N,Y,not exactly as advertised.....,Don't buy if you're a collector like myself. The seller shows the black case but ships the red greatest hits version -__-.,2015-08-31
US,10595946,R2AI6PKIG6Q1D4,B003O6E7DI,10988808,Professor Layton and the Unwound Future - Nintendo DS,Video Games,5,0,0,N,Y,Five Stars,this series is so good,2015-08-31
